# 优化的快速探索路径（减少回头路）
# 视野半径: 6像素
# 目标覆盖率: 85.0%
# 停留点数: 204
# 总路径点数: 4877
# 格式: 序号,x,y
1320,23,157
1321,23,156
1322,23,155
1323,23,154
1324,23,153
1325,23,152
1326,23,151
1327,23,150
1328,23,149
1329,23,148
1330,23,147
1331,23,146
1332,23,145
1333,23,144
1334,23,143
1335,23,142
1336,23,141
1337,23,140
1338,23,139
1339,23,138
1340,24,138
1341,25,138
1342,26,138
1343,27,138
1344,28,138
1345,29,138
1346,30,138
1347,30,137
1348,30,136
1349,30,135
1350,30,134
1351,30,133
1352,30,132
1353,30,131
1354,30,130
1355,30,129
1356,30,128
1357,30,127
1358,30,126
1359,29,126
1360,28,126
1361,27,126
1362,26,126
1363,25,126
1364,24,126
1365,23,126
1366,22,126
1367,21,126
1368,20,126
1369,19,126
1370,18,126
1371,18,125
1372,18,124
1373,18,123
1374,18,122
1375,18,121
1376,18,120
1377,18,119
1378,18,118
1379,18,117
1380,18,116
1381,18,115
1382,18,114
1383,18,113
1384,18,112
1385,18,111
1386,18,110
1387,18,109
1388,18,108
1389,18,107
1390,18,106
1391,18,105
1392,18,104
1393,18,103
1394,18,102
1395,18,101
1396,18,100
1397,18,99
1398,18,98
1399,18,97
1400,18,96
1401,18,95
1402,18,94
1403,18,93
1404,18,92
1405,18,91
1406,18,90
1407,18,89
1408,18,88
1409,18,87
1410,18,86
1411,18,85
1412,19,85
1413,20,85
1414,20,84
1415,21,84
1416,22,84
1417,23,84
1418,24,84
1419,24,85
1420,24,86
1421,24,87
1422,24,88
1423,24,89
1424,24,90
1425,25,90
1426,26,90
1427,27,90
1428,28,90
1429,29,90
1430,30,90
1431,31,90
1432,32,90
1433,33,90
1434,34,90
1435,35,90
1436,36,90
1437,37,90
1438,38,90
1439,39,90
1440,40,90
1441,41,90
1442,42,90
1443,43,90
1444,44,90
1445,45,90
1446,46,90
1447,47,90
1448,48,90
1449,49,90
1450,50,90
1451,51,90
1452,52,90
1453,53,90
1454,54,90
1455,55,90
1456,56,90
1457,57,90
1458,58,90
1459,59,90
1460,60,90
1461,61,90
1462,62,90
1463,63,90
1464,64,90
1465,65,90
1466,66,90
1467,67,90
1468,68,90
1469,69,90
1470,70,90
1471,71,90
1472,72,90
1473,73,90
1474,74,90
1475,75,90
1476,76,90
1477,77,90
1478,78,90
1479,79,90
1480,80,90
1481,81,90
1482,82,90
1483,83,90
1484,84,90
1485,84,89
1486,84,88
1487,84,87
1488,84,86
1489,84,85
1490,84,84
1491,85,84
1492,86,84
1493,87,84
1494,88,84
1495,89,84
1496,90,84
1497,91,84
1498,92,84
1499,93,84
1500,94,84
1501,95,84
1502,96,84
1503,97,84
1504,98,84
1505,99,84
1506,100,84
1507,101,84
1508,102,84
1509,102,85
1510,102,86
1511,102,87
1512,102,88
1513,102,89
1514,102,90
1515,102,91
1516,102,92
1517,102,93
1518,102,94
1519,102,95
1520,102,96
1521,101,96
1522,100,96
1523,99,96
1524,98,96
1525,97,96
1526,96,96
1527,95,96
1528,94,96
1529,93,96
1530,92,96
1531,91,96
1532,90,96
1533,90,97
1534,90,98
1535,90,99
1536,90,100
1537,90,101
1538,90,102
1539,90,103
1540,89,103
1541,89,104
1542,88,104
1543,87,104
1544,87,105
1545,87,106
1546,87,107
1547,87,108
1548,87,109
1549,87,110
1550,87,111
1551,87,112
1552,87,113
1553,87,114
1554,87,115
1555,87,116
1556,87,117
1557,87,118
1558,87,119
1559,87,120
1560,87,121
1561,87,122
1562,87,123
1563,87,124
1564,87,125
1565,87,126
1566,87,127
1567,87,128
1568,87,129
1569,87,130
1570,87,131
1571,87,132
1572,87,133
1573,87,134
1574,87,135
1575,87,136
1576,87,137
1577,87,138
1578,88,138
1579,89,138
1580,90,138
1581,91,138
1582,92,138
1583,93,138
1584,94,138
1585,95,138
1586,96,138
1587,95,138
1588,94,138
1589,93,138
1590,92,138
1591,91,138
1592,90,138
1593,89,138
1594,88,138
1595,87,138
1596,86,138
1597,85,138
1598,84,138
1599,84,137
1600,84,136
1601,84,135
1602,84,134
1603,84,133
1604,84,132
1605,85,132
1606,86,132
1607,87,132
1608,88,132
1609,89,132
1610,90,132
1611,90,133
1612,90,134
1613,90,135
1614,90,136
1615,90,137
1616,90,138
1617,90,139
1618,90,140
1619,90,141
1620,90,142
1621,90,143
1622,90,144
1623,91,144
1624,92,144
1625,93,144
1626,94,144
1627,95,144
1628,96,144
1629,95,144
1630,94,144
1631,93,144
1632,92,144
1633,91,144
1634,90,144
1635,89,144
1636,88,144
1637,87,144
1638,87,143
1639,87,142
1640,87,141
1641,87,140
1642,87,139
1643,87,138
1644,87,137
1645,87,136
1646,87,135
1647,87,134
1648,87,133
1649,87,132
1650,87,131
1651,87,130
1652,87,129
1653,87,128
1654,87,127
1655,87,126
1656,87,125
1657,87,124
1658,87,123
1659,87,122
1660,87,121
1661,87,120
1662,87,119
1663,87,118
1664,87,117
1665,87,116
1666,87,115
1667,87,114
1668,87,113
1669,87,112
1670,87,111
1671,87,110
1672,87,109
1673,87,108
